id,currencyType,USDprice,BTCprice,moment_tstamp
2443,USD,2270.07,0.00044,2017-05-29+19:34:25
2444,USD,2271.89,0.00044,2017-05-29+19:35:25
2445,USD,2269.77,0.00044,2017-05-29+19:36:25
2446,USD,2272.82,0.00044,2017-05-29+19:37:25
2447,USD,2272.67,0.00044,2017-05-29+19:38:25
2448,USD,2271.62,0.00044,2017-05-29+19:39:25
2449,USD,2271.43,0.00044,2017-05-29+19:40:25
2450,USD,2271.22,0.00044,2017-05-29+19:41:25
2451,USD,2272.98,0.00044,2017-05-29+19:42:25
2452,USD,2273.93,0.00044,2017-05-29+19:43:25
2453,USD,2274.55,0.00044,2017-05-29+19:44:25
2454,USD,2271.94,0.00044,2017-05-29+19:45:25
2455,USD,2275.59,0.00044,2017-05-29+19:46:25
2456,USD,2277.26,0.00044,2017-05-29+19:47:25
2457,USD,2279.78,0.00044,2017-05-29+19:48:25
2458,USD,2280.60,0.00044,2017-05-29+19:49:26
2459,USD,2281.78,0.00044,2017-05-29+19:50:25
2460,USD,2284.21,0.00044,2017-05-29+19:51:25
2461,USD,2289.29,0.00044,2017-05-29+19:52:25
2462,USD,2289.87,0.00044,2017-05-29+19:53:25
2463,USD,2290.73,0.00044,2017-05-29+19:54:26
2464,USD,2290.64,0.00044,2017-05-29+19:55:26
2465,USD,2290.85,0.00044,2017-05-29+19:56:26
2466,USD,2290.12,0.00044,2017-05-29+19:57:25
2467,USD,2290.25,0.00044,2017-05-29+19:58:26
2468,USD,2289.88,0.00044,2017-05-29+19:59:25
2469,USD,2290.14,0.00044,2017-05-29+20:00:26
2470,USD,2289.37,0.00044,2017-05-29+20:01:25
2471,USD,2288.27,0.00044,2017-05-29+20:02:25
2472,USD,2287.70,0.00044,2017-05-29+20:03:26
2473,USD,2286.15,0.00044,2017-05-29+20:04:26
2474,USD,2286.54,0.00044,2017-05-29+20:05:26
2475,USD,2284.91,0.00044,2017-05-29+20:06:26
2476,USD,2284.51,0.00044,2017-05-29+20:07:26
2477,USD,2284.68,0.00044,2017-05-29+20:08:26
2478,USD,2285.87,0.00044,2017-05-29+20:09:26
2479,USD,2286.94,0.00044,2017-05-29+20:10:26
2480,USD,2285.94,0.00044,2017-05-29+20:11:26
2481,USD,2290.58,0.00044,2017-05-29+20:12:26
2482,USD,2292.96,0.00044,2017-05-29+20:13:26
2483,USD,2292.18,0.00044,2017-05-29+20:14:26
2484,USD,2293.22,0.00044,2017-05-29+20:15:26
2485,USD,2293.38,0.00044,2017-05-29+20:16:26
2486,USD,2295.87,0.00044,2017-05-29+20:17:26
2487,USD,2296.22,0.00044,2017-05-29+20:18:26
2488,USD,2295.51,0.00044,2017-05-29+20:19:26
2489,USD,2297.78,0.00044,2017-05-29+20:20:26
2490,USD,2297.27,0.00044,2017-05-29+20:21:26
2491,USD,2299.06,0.00044,2017-05-29+20:22:26
2492,USD,2299.43,0.00043,2017-05-29+20:23:26
2493,USD,2300.28,0.00043,2017-05-29+20:24:26
2494,USD,2301.01,0.00043,2017-05-29+20:25:26
2495,USD,2302.00,0.00043,2017-05-29+20:26:26
2496,USD,2305.37,0.00043,2017-05-29+20:27:26
2497,USD,2307.99,0.00043,2017-05-29+20:28:26
2498,USD,2309.01,0.00043,2017-05-29+20:29:26
2499,USD,2307.66,0.00043,2017-05-29+20:30:26
2500,USD,2306.35,0.00043,2017-05-29+20:31:26
2501,USD,2306.97,0.00043,2017-05-29+20:32:26
2502,USD,2301.17,0.00043,2017-05-29+20:33:26
2503,USD,2301.27,0.00043,2017-05-29+20:34:26
2504,USD,2301.65,0.00043,2017-05-29+20:35:26
2505,USD,2302.11,0.00043,2017-05-29+20:36:26
2506,USD,2303.15,0.00043,2017-05-29+20:37:26
2507,USD,2302.25,0.00043,2017-05-29+20:38:26
2508,USD,2302.85,0.00043,2017-05-29+20:39:26
2509,USD,2301.77,0.00043,2017-05-29+20:40:26
2510,USD,2301.36,0.00043,2017-05-29+20:41:26
2511,USD,2301.49,0.00043,2017-05-29+20:42:26
2512,USD,2300.87,0.00043,2017-05-29+20:43:26
2513,USD,2303.26,0.00043,2017-05-29+20:44:26
2514,USD,2304.81,0.00043,2017-05-29+20:45:26
2515,USD,2305.33,0.00043,2017-05-29+20:46:26
2516,USD,2298.68,0.00044,2017-05-29+20:47:26
2517,USD,2299.73,0.00043,2017-05-29+20:48:26
2518,USD,2301.60,0.00043,2017-05-29+20:49:26
2519,USD,2302.03,0.00043,2017-05-29+20:50:26
2520,USD,2303.58,0.00043,2017-05-29+20:51:26
2521,USD,2303.27,0.00043,2017-05-29+20:52:26
2522,USD,2303.60,0.00043,2017-05-29+20:53:26
2523,USD,2307.21,0.00043,2017-05-29+20:54:26
2524,USD,2306.50,0.00043,2017-05-29+20:55:26
2525,USD,2307.47,0.00043,2017-05-29+20:56:26
2526,USD,2308.81,0.00043,2017-05-29+20:57:26
2527,USD,2309.80,0.00043,2017-05-29+20:58:26
2528,USD,2308.74,0.00043,2017-05-29+20:59:26
2529,USD,2306.69,0.00043,2017-05-29+21:00:26
2530,USD,2307.45,0.00043,2017-05-29+21:01:26
2531,USD,2308.71,0.00043,2017-05-29+21:02:26
2532,USD,2309.96,0.00043,2017-05-29+21:03:26
2533,USD,2313.22,0.00043,2017-05-29+21:04:26
2534,USD,2314.66,0.00043,2017-05-29+21:05:26
2535,USD,2316.82,0.00043,2017-05-29+21:06:26
2536,USD,2317.04,0.00043,2017-05-29+21:07:26
2537,USD,2316.24,0.00043,2017-05-29+21:08:26
2538,USD,2316.06,0.00043,2017-05-29+21:09:26
2539,USD,2316.55,0.00043,2017-05-29+21:10:26
2540,USD,2316.49,0.00043,2017-05-29+21:11:26
2541,USD,2316.42,0.00043,2017-05-29+21:12:26
2542,USD,2316.97,0.00043,2017-05-29+21:13:26
2543,USD,2319.92,0.00043,2017-05-29+21:14:26
2544,USD,2324.09,0.00043,2017-05-29+21:15:26
2545,USD,2323.07,0.00043,2017-05-29+21:16:26
2546,USD,2321.67,0.00043,2017-05-29+21:17:26
2547,USD,2324.29,0.00043,2017-05-29+21:18:26
2548,USD,2323.38,0.00043,2017-05-29+21:19:26
2549,USD,2322.57,0.00043,2017-05-29+21:20:26
2550,USD,2321.10,0.00043,2017-05-29+21:21:26
2551,USD,2324.82,0.00043,2017-05-29+21:22:26
2552,USD,2326.14,0.00043,2017-05-29+21:23:26
2553,USD,2326.99,0.00043,2017-05-29+21:24:26
2554,USD,2327.23,0.00043,2017-05-29+21:25:26
2555,USD,2325.06,0.00043,2017-05-29+21:26:26
2556,USD,2323.33,0.00043,2017-05-29+21:27:27
2557,USD,2324.38,0.00043,2017-05-29+21:28:27
2558,USD,2324.57,0.00043,2017-05-29+21:29:26
2559,USD,2324.60,0.00043,2017-05-29+21:30:27
2560,USD,2324.19,0.00043,2017-05-29+21:31:27
2561,USD,2323.85,0.00043,2017-05-29+21:32:27
2562,USD,2322.94,0.00043,2017-05-29+21:33:26
2563,USD,2321.02,0.00043,2017-05-29+21:34:27
2564,USD,2322.99,0.00043,2017-05-29+21:35:27
2565,USD,2322.66,0.00043,2017-05-29+21:36:26
2566,USD,2322.14,0.00043,2017-05-29+21:37:27
2567,USD,2322.51,0.00043,2017-05-29+21:38:27
2568,USD,2322.13,0.00043,2017-05-29+21:39:27
2569,USD,2322.06,0.00043,2017-05-29+21:40:27
2570,USD,2322.54,0.00043,2017-05-29+21:41:27
2571,USD,2322.77,0.00043,2017-05-29+21:42:27
2572,USD,2322.45,0.00043,2017-05-29+21:43:27
2573,USD,2323.01,0.00043,2017-05-29+21:44:27
2574,USD,2323.98,0.00043,2017-05-29+21:45:27
2575,USD,2323.72,0.00043,2017-05-29+21:46:27
2576,USD,2320.50,0.00043,2017-05-29+21:47:27
2577,USD,2318.22,0.00043,2017-05-29+21:48:27
2578,USD,2317.91,0.00043,2017-05-29+21:49:27
2579,USD,2309.55,0.00043,2017-05-29+21:50:27
2580,USD,2310.19,0.00043,2017-05-29+21:51:27
2581,USD,2310.56,0.00043,2017-05-29+21:52:27
2582,USD,2306.48,0.00043,2017-05-29+21:53:26
2583,USD,2304.31,0.00043,2017-05-29+21:54:27
2584,USD,2302.82,0.00043,2017-05-29+21:55:27
2585,USD,2302.21,0.00043,2017-05-29+21:56:27
2586,USD,2302.58,0.00043,2017-05-29+21:57:27
2587,USD,2306.12,0.00043,2017-05-29+21:58:27
2588,USD,2308.70,0.00043,2017-05-29+21:59:27
2589,USD,2310.01,0.00043,2017-05-29+22:00:27
2590,USD,2309.31,0.00043,2017-05-29+22:01:27
2591,USD,2307.33,0.00043,2017-05-29+22:02:27
2592,USD,2309.19,0.00043,2017-05-29+22:03:27
2593,USD,2307.78,0.00043,2017-05-29+22:04:27
2594,USD,2310.77,0.00043,2017-05-29+22:05:27
2595,USD,2306.48,0.00043,2017-05-29+22:06:27
2596,USD,2306.79,0.00043,2017-05-29+22:07:27
2597,USD,2305.00,0.00043,2017-05-29+22:08:27
2598,USD,2304.89,0.00043,2017-05-29+22:09:27
2599,USD,2306.25,0.00043,2017-05-29+22:10:27
2600,USD,2303.64,0.00043,2017-05-29+22:11:27
2601,USD,2306.77,0.00043,2017-05-29+22:12:27
2602,USD,2304.99,0.00043,2017-05-29+22:13:27
2603,USD,2305.86,0.00043,2017-05-29+22:14:27
2604,USD,2303.45,0.00043,2017-05-29+22:15:27
2605,USD,2302.99,0.00043,2017-05-29+22:16:27
2606,USD,2305.43,0.00043,2017-05-29+22:17:27
2607,USD,2302.77,0.00043,2017-05-29+22:18:27
2608,USD,2303.17,0.00043,2017-05-29+22:19:27
2611,USD,2308.14,0.00043,2017-05-29+22:47:44
2612,USD,2311.10,0.00043,2017-05-29+22:48:44
2613,USD,2315.63,0.00043,2017-05-29+22:50:21
2614,USD,2314.87,0.00043,2017-05-29+22:51:21
2615,USD,2315.13,0.00043,2017-05-29+22:52:21
2616,USD,2319.09,0.00043,2017-05-29+22:55:24
2617,USD,2318.95,0.00043,2017-05-29+22:56:53
2618,USD,2318.26,0.00043,2017-05-29+22:57:53
2619,USD,2314.26,0.00043,2017-05-29+22:59:58
2620,USD,2312.23,0.00043,2017-05-29+23:03:41
2621,USD,2310.90,0.00043,2017-05-29+23:04:40
2622,USD,2312.23,0.00043,2017-05-29+23:05:52
2623,USD,2312.50,0.00043,2017-05-29+23:06:51
2624,USD,2312.71,0.00043,2017-05-29+23:07:52
2625,USD,2312.26,0.00043,2017-05-29+23:08:51
2626,USD,2312.94,0.00043,2017-05-29+23:09:52
2627,USD,2311.76,0.00043,2017-05-29+23:10:50
2628,USD,2311.75,0.00043,2017-05-29+23:11:52
2629,USD,2311.46,0.00043,2017-05-29+23:12:50
2630,USD,2311.17,0.00043,2017-05-29+23:13:50
2631,USD,2311.51,0.00043,2017-05-29+23:14:52
2632,USD,2311.08,0.00043,2017-05-29+23:15:50
2633,USD,2311.72,0.00043,2017-05-29+23:17:45
2634,USD,2310.96,0.00043,2017-05-29+23:18:45
2635,USD,2304.99,0.00043,2017-05-29+23:19:45
2636,USD,2299.35,0.00043,2017-05-29+23:21:00
2637,USD,2294.39,0.00044,2017-05-29+23:22:00
2638,USD,2294.63,0.00044,2017-05-29+23:25:46
2639,USD,2292.59,0.00044,2017-05-29+23:26:46
2640,USD,2290.21,0.00044,2017-05-29+23:27:46
2641,USD,2288.26,0.00044,2017-05-29+23:30:39
2642,USD,2290.33,0.00044,2017-05-29+23:31:40
2643,USD,2291.80,0.00044,2017-05-29+23:34:38
2644,USD,2290.58,0.00044,2017-05-29+23:35:37
2645,USD,2291.34,0.00044,2017-05-29+23:36:37
2646,USD,2292.51,0.00044,2017-05-29+23:37:38
2647,USD,2293.30,0.00044,2017-05-29+23:38:37
2648,USD,2296.70,0.00044,2017-05-29+23:39:39
2649,USD,2295.36,0.00044,2017-05-29+23:40:38
2650,USD,2296.36,0.00044,2017-05-29+23:41:37
2651,USD,2298.41,0.00044,2017-05-29+23:42:37
2652,USD,2298.56,0.00044,2017-05-29+23:43:38
2653,USD,2298.06,0.00044,2017-05-29+23:44:38
2654,USD,2297.26,0.00044,2017-05-29+23:45:38
2655,USD,2297.90,0.00044,2017-05-29+23:46:38
2656,USD,2297.01,0.00044,2017-05-29+23:47:37
2657,USD,2295.62,0.00044,2017-05-29+23:48:37
2658,USD,2296.16,0.00044,2017-05-29+23:49:37
2659,USD,2295.15,0.00044,2017-05-29+23:50:38
2660,USD,2295.90,0.00044,2017-05-29+23:51:38
2661,USD,2293.07,0.00044,2017-05-29+23:52:38
2662,USD,2291.63,0.00044,2017-05-29+23:53:38
2663,USD,2291.25,0.00044,2017-05-29+23:54:37
2664,USD,2290.61,0.00044,2017-05-29+23:55:38
2665,USD,2289.60,0.00044,2017-05-29+23:56:38
2666,USD,2290.18,0.00044,2017-05-29+23:57:38
2667,USD,2288.93,0.00044,2017-05-29+23:58:38
2668,USD,2290.05,0.00044,2017-05-29+23:59:38
2669,USD,2289.77,0.00044,2017-05-30+00:00:38
2670,USD,2289.38,0.00044,2017-05-30+00:01:38
2671,USD,2289.27,0.00044,2017-05-30+00:02:37
2672,USD,2288.42,0.00044,2017-05-30+00:03:38
2673,USD,2287.77,0.00044,2017-05-30+00:04:38
2674,USD,2290.49,0.00044,2017-05-30+00:05:38
2675,USD,2290.42,0.00044,2017-05-30+00:06:38
2676,USD,2290.46,0.00044,2017-05-30+00:07:38
2677,USD,2289.67,0.00044,2017-05-30+00:09:14
2678,USD,2289.48,0.00044,2017-05-30+00:10:14
2679,USD,2290.39,0.00044,2017-05-30+00:11:14
2680,USD,2288.33,0.00044,2017-05-30+00:12:14
2681,USD,2289.87,0.00044,2017-05-30+00:13:14
2682,USD,2291.02,0.00044,2017-05-30+00:14:14
2683,USD,2290.89,0.00044,2017-05-30+00:15:14
2684,USD,2290.01,0.00044,2017-05-30+00:16:14
2685,USD,2287.22,0.00044,2017-05-30+00:17:14
2686,USD,2284.60,0.00044,2017-05-30+00:18:14
2687,USD,2283.16,0.00044,2017-05-30+00:19:14
2688,USD,2281.80,0.00044,2017-05-30+00:20:14
2689,USD,2281.66,0.00044,2017-05-30+00:21:14
2690,USD,2282.08,0.00044,2017-05-30+00:22:14
2691,USD,2282.10,0.00044,2017-05-30+00:23:14
2692,USD,2281.87,0.00044,2017-05-30+00:24:14
2693,USD,2283.16,0.00044,2017-05-30+00:25:14
2694,USD,2283.95,0.00044,2017-05-30+00:26:14
2695,USD,2286.25,0.00044,2017-05-30+00:27:14
2696,USD,2288.13,0.00044,2017-05-30+00:28:14
2697,USD,2288.26,0.00044,2017-05-30+00:29:14
2698,USD,2290.18,0.00044,2017-05-30+00:30:14
2699,USD,2291.19,0.00044,2017-05-30+00:31:14
2700,USD,2291.42,0.00044,2017-05-30+00:32:14
2701,USD,2290.81,0.00044,2017-05-30+00:33:14
2702,USD,2289.75,0.00044,2017-05-30+00:34:14
2703,USD,2287.91,0.00044,2017-05-30+00:35:14
2704,USD,2288.81,0.00044,2017-05-30+00:36:14
2705,USD,2287.79,0.00044,2017-05-30+00:37:14
2706,USD,2289.41,0.00044,2017-05-30+00:38:14
2707,USD,2286.82,0.00044,2017-05-30+00:39:14
2708,USD,2289.91,0.00044,2017-05-30+00:40:14
2709,USD,2290.56,0.00044,2017-05-30+00:41:14
2710,USD,2289.33,0.00044,2017-05-30+00:42:14
2711,USD,2288.41,0.00044,2017-05-30+00:43:14
2712,USD,2289.61,0.00044,2017-05-30+00:44:14
2713,USD,2288.93,0.00044,2017-05-30+00:45:14
2714,USD,2290.62,0.00044,2017-05-30+00:46:14
2715,USD,2292.13,0.00044,2017-05-30+00:47:14
2716,USD,2291.82,0.00044,2017-05-30+00:48:14
2717,USD,2292.90,0.00044,2017-05-30+00:49:14
2718,USD,2291.72,0.00044,2017-05-30+00:50:14
2719,USD,2290.54,0.00044,2017-05-30+00:51:14
2720,USD,2292.89,0.00044,2017-05-30+00:52:14
2721,USD,2293.11,0.00044,2017-05-30+00:53:14
2722,USD,2293.07,0.00044,2017-05-30+00:54:14
2723,USD,2293.31,0.00044,2017-05-30+00:55:14
2724,USD,2293.47,0.00044,2017-05-30+00:56:14
2725,USD,2295.18,0.00044,2017-05-30+00:57:14
2726,USD,2293.88,0.00044,2017-05-30+00:58:14
2727,USD,2290.33,0.00044,2017-05-30+00:59:14
2728,USD,2292.46,0.00044,2017-05-30+01:00:14
2729,USD,2294.04,0.00044,2017-05-30+01:01:14
2730,USD,2293.13,0.00044,2017-05-30+01:02:14
2731,USD,2294.44,0.00044,2017-05-30+01:03:14
2732,USD,2291.65,0.00044,2017-05-30+01:04:14
2733,USD,2290.63,0.00044,2017-05-30+01:05:14
2734,USD,2290.93,0.00044,2017-05-30+01:06:14
2735,USD,2290.87,0.00044,2017-05-30+01:07:14
2736,USD,2290.28,0.00044,2017-05-30+01:08:15
2737,USD,2289.85,0.00044,2017-05-30+01:09:14
2738,USD,2291.23,0.00044,2017-05-30+01:10:14
2739,USD,2294.31,0.00044,2017-05-30+01:11:14
2740,USD,2293.74,0.00044,2017-05-30+01:12:14
2741,USD,2293.60,0.00044,2017-05-30+01:13:14
2742,USD,2293.17,0.00044,2017-05-30+01:14:15
2743,USD,2290.58,0.00044,2017-05-30+01:15:15
2744,USD,2294.40,0.00044,2017-05-30+01:16:14
2745,USD,2294.91,0.00044,2017-05-30+01:17:14
2746,USD,2296.48,0.00044,2017-05-30+01:18:14
2747,USD,2295.35,0.00044,2017-05-30+01:19:14
2748,USD,2293.51,0.00044,2017-05-30+01:20:15
2749,USD,2294.32,0.00044,2017-05-30+01:21:14
2750,USD,2297.26,0.00044,2017-05-30+01:22:15
2751,USD,2296.09,0.00044,2017-05-30+01:23:15
2752,USD,2295.62,0.00044,2017-05-30+01:24:14
2753,USD,2295.30,0.00044,2017-05-30+01:25:15
2754,USD,2295.19,0.00044,2017-05-30+01:26:14
2755,USD,2297.15,0.00044,2017-05-30+01:27:15
2756,USD,2297.24,0.00044,2017-05-30+01:28:15
2757,USD,2296.90,0.00044,2017-05-30+01:29:15
2758,USD,2296.52,0.00044,2017-05-30+01:30:15
2759,USD,2295.81,0.00044,2017-05-30+01:31:15
2760,USD,2296.03,0.00044,2017-05-30+01:32:15
2761,USD,2294.85,0.00044,2017-05-30+01:33:15
2762,USD,2293.99,0.00044,2017-05-30+01:34:15
2763,USD,2294.86,0.00044,2017-05-30+01:35:15
2764,USD,2293.03,0.00044,2017-05-30+01:36:15
2765,USD,2293.56,0.00044,2017-05-30+01:37:14
2766,USD,2290.39,0.00044,2017-05-30+01:38:15
2767,USD,2292.50,0.00044,2017-05-30+01:39:15
2768,USD,2289.32,0.00044,2017-05-30+01:40:15
2769,USD,2289.57,0.00044,2017-05-30+01:41:15
2770,USD,2288.75,0.00044,2017-05-30+01:42:15
2771,USD,2285.16,0.00044,2017-05-30+01:43:15
2772,USD,2289.50,0.00044,2017-05-30+01:44:15
2773,USD,2292.57,0.00044,2017-05-30+01:45:15
2774,USD,2290.00,0.00044,2017-05-30+01:46:15
2775,USD,2291.89,0.00044,2017-05-30+01:47:15
2776,USD,2291.87,0.00044,2017-05-30+01:48:15
2777,USD,2290.83,0.00044,2017-05-30+01:49:15
2778,USD,2291.58,0.00044,2017-05-30+01:50:15
2779,USD,2293.88,0.00044,2017-05-30+01:51:15
2780,USD,2294.52,0.00044,2017-05-30+01:52:15
2781,USD,2291.52,0.00044,2017-05-30+01:53:15
2782,USD,2292.59,0.00044,2017-05-30+01:54:15
2783,USD,2293.33,0.00044,2017-05-30+01:55:15
2784,USD,2292.97,0.00044,2017-05-30+01:56:15
2785,USD,2291.88,0.00044,2017-05-30+01:57:15
2786,USD,2292.49,0.00044,2017-05-30+01:58:15
2787,USD,2291.67,0.00044,2017-05-30+01:59:15
2788,USD,2292.73,0.00044,2017-05-30+02:00:15
2789,USD,2289.56,0.00044,2017-05-30+02:01:15
2790,USD,2278.72,0.00044,2017-05-30+02:02:15
2791,USD,2270.92,0.00044,2017-05-30+02:03:15
2792,USD,2268.04,0.00044,2017-05-30+02:04:15
2793,USD,2270.40,0.00044,2017-05-30+02:05:15
2794,USD,2268.56,0.00044,2017-05-30+02:06:15
2795,USD,2269.11,0.00044,2017-05-30+02:07:15
2796,USD,2269.10,0.00044,2017-05-30+02:08:15
2797,USD,2269.21,0.00044,2017-05-30+02:09:15
2798,USD,2268.56,0.00044,2017-05-30+02:10:15
2799,USD,2267.56,0.00044,2017-05-30+02:11:15
2800,USD,2262.49,0.00044,2017-05-30+02:12:15
2801,USD,2265.44,0.00044,2017-05-30+02:13:15
2802,USD,2267.26,0.00044,2017-05-30+02:14:15
2803,USD,2262.74,0.00044,2017-05-30+02:15:15
2804,USD,2264.12,0.00044,2017-05-30+02:16:15
2805,USD,2262.46,0.00044,2017-05-30+02:17:15
2806,USD,2264.97,0.00044,2017-05-30+02:18:15
2807,USD,2264.14,0.00044,2017-05-30+02:19:15
2808,USD,2259.92,0.00044,2017-05-30+02:20:15
2809,USD,2264.45,0.00044,2017-05-30+02:21:15
2810,USD,2261.32,0.00044,2017-05-30+02:22:15
2811,USD,2263.17,0.00044,2017-05-30+02:23:15
2812,USD,2262.16,0.00044,2017-05-30+02:24:15
2813,USD,2262.99,0.00044,2017-05-30+02:25:15
2814,USD,2266.22,0.00044,2017-05-30+02:26:15
2815,USD,2263.88,0.00044,2017-05-30+02:27:15
2816,USD,2265.03,0.00044,2017-05-30+02:28:15
2817,USD,2267.49,0.00044,2017-05-30+02:29:15
2818,USD,2267.09,0.00044,2017-05-30+02:30:15
2819,USD,2268.26,0.00044,2017-05-30+02:31:15
2820,USD,2267.38,0.00044,2017-05-30+02:32:15
2821,USD,2265.71,0.00044,2017-05-30+02:33:15
2822,USD,2268.22,0.00044,2017-05-30+02:34:15
2823,USD,2267.66,0.00044,2017-05-30+02:35:15
2824,USD,2270.09,0.00044,2017-05-30+02:36:15
2825,USD,2267.93,0.00044,2017-05-30+02:37:15
2826,USD,2268.54,0.00044,2017-05-30+02:38:15
2827,USD,2266.55,0.00044,2017-05-30+02:39:15
2828,USD,2266.09,0.00044,2017-05-30+02:40:15
2829,USD,2267.38,0.00044,2017-05-30+02:41:15
2830,USD,2268.57,0.00044,2017-05-30+02:42:15
2831,USD,2269.55,0.00044,2017-05-30+02:43:15
2832,USD,2270.96,0.00044,2017-05-30+02:44:15
2833,USD,2272.21,0.00044,2017-05-30+02:45:15
2834,USD,2279.31,0.00044,2017-05-30+02:46:15
2835,USD,2276.36,0.00044,2017-05-30+02:47:15
2836,USD,2274.68,0.00044,2017-05-30+02:48:15
2837,USD,2273.94,0.00044,2017-05-30+02:49:15
2838,USD,2274.66,0.00044,2017-05-30+02:50:16
2839,USD,2275.67,0.00044,2017-05-30+02:51:15
2840,USD,2277.40,0.00044,2017-05-30+02:52:16
2841,USD,2278.72,0.00044,2017-05-30+02:53:15
2842,USD,2281.16,0.00044,2017-05-30+02:54:16
2843,USD,2278.86,0.00044,2017-05-30+02:55:15
2844,USD,2278.65,0.00044,2017-05-30+02:56:16
2845,USD,2277.36,0.00044,2017-05-30+02:57:16
2846,USD,2281.64,0.00044,2017-05-30+02:58:15
2847,USD,2285.33,0.00044,2017-05-30+02:59:15
2848,USD,2291.72,0.00044,2017-05-30+03:00:16
2849,USD,2293.10,0.00044,2017-05-30+03:01:15
2850,USD,2292.72,0.00044,2017-05-30+03:02:15
2851,USD,2294.90,0.00044,2017-05-30+03:03:16
2852,USD,2293.72,0.00044,2017-05-30+03:04:15
2853,USD,2293.09,0.00044,2017-05-30+03:05:16
2854,USD,2293.28,0.00044,2017-05-30+03:06:16
2855,USD,2292.27,0.00044,2017-05-30+03:07:15
2856,USD,2291.88,0.00044,2017-05-30+03:08:15
2857,USD,2290.57,0.00044,2017-05-30+03:09:16
2858,USD,2291.61,0.00044,2017-05-30+03:10:16
2859,USD,2291.85,0.00044,2017-05-30+03:11:15
2860,USD,2290.98,0.00044,2017-05-30+03:12:16
2861,USD,2291.42,0.00044,2017-05-30+03:13:16
2862,USD,2292.20,0.00044,2017-05-30+03:14:16
2863,USD,2293.26,0.00044,2017-05-30+03:15:16
2864,USD,2293.81,0.00044,2017-05-30+03:16:16
2865,USD,2296.78,0.00044,2017-05-30+03:17:16
2866,USD,2297.90,0.00044,2017-05-30+03:18:16
2867,USD,2299.11,0.00043,2017-05-30+03:19:16
2868,USD,2299.67,0.00043,2017-05-30+03:20:16
2869,USD,2300.79,0.00043,2017-05-30+03:21:16
2870,USD,2301.75,0.00043,2017-05-30+03:22:16
2871,USD,2300.90,0.00043,2017-05-30+03:23:16
2872,USD,2302.87,0.00043,2017-05-30+03:24:16
2873,USD,2301.94,0.00043,2017-05-30+03:25:16
2874,USD,2302.20,0.00043,2017-05-30+03:26:16
2875,USD,2304.46,0.00043,2017-05-30+03:27:16
2876,USD,2306.99,0.00043,2017-05-30+03:28:16
2877,USD,2305.78,0.00043,2017-05-30+03:29:16
2878,USD,2307.39,0.00043,2017-05-30+03:30:16
2879,USD,2307.48,0.00043,2017-05-30+03:31:16
2880,USD,2306.46,0.00043,2017-05-30+03:32:16
2881,USD,2306.90,0.00043,2017-05-30+03:33:16
2882,USD,2307.96,0.00043,2017-05-30+03:34:16
2883,USD,2308.67,0.00043,2017-05-30+03:35:16
2884,USD,2308.70,0.00043,2017-05-30+03:36:16
2885,USD,2311.27,0.00043,2017-05-30+03:37:16
2886,USD,2311.77,0.00043,2017-05-30+03:38:17
2887,USD,2313.79,0.00043,2017-05-30+03:39:16
2888,USD,2314.98,0.00043,2017-05-30+03:40:16
2889,USD,2314.15,0.00043,2017-05-30+03:41:16
2890,USD,2313.88,0.00043,2017-05-30+03:42:16
2891,USD,2315.62,0.00043,2017-05-30+03:43:16
2892,USD,2315.58,0.00043,2017-05-30+03:44:16
2893,USD,2315.15,0.00043,2017-05-30+03:45:16
2894,USD,2314.17,0.00043,2017-05-30+03:46:16
2895,USD,2314.60,0.00043,2017-05-30+03:47:16
2896,USD,2314.36,0.00043,2017-05-30+03:48:16
2897,USD,2314.07,0.00043,2017-05-30+03:49:16
2898,USD,2314.85,0.00043,2017-05-30+03:50:16
2899,USD,2315.28,0.00043,2017-05-30+03:51:16
2900,USD,2315.52,0.00043,2017-05-30+03:52:16
2901,USD,2314.88,0.00043,2017-05-30+03:53:16
2902,USD,2314.94,0.00043,2017-05-30+03:54:16
2903,USD,2314.40,0.00043,2017-05-30+03:55:16
2904,USD,2313.78,0.00043,2017-05-30+03:56:16
2905,USD,2309.16,0.00043,2017-05-30+03:57:16
2906,USD,2307.74,0.00043,2017-05-30+03:58:16
2907,USD,2306.20,0.00043,2017-05-30+03:59:16
2908,USD,2306.26,0.00043,2017-05-30+04:00:16
2909,USD,2306.06,0.00043,2017-05-30+04:01:16
2910,USD,2308.52,0.00043,2017-05-30+04:02:16
2911,USD,2309.39,0.00043,2017-05-30+04:03:16
2912,USD,2306.42,0.00043,2017-05-30+04:04:16
2913,USD,2306.58,0.00043,2017-05-30+04:05:16
2914,USD,2306.43,0.00043,2017-05-30+04:06:16
2915,USD,2305.87,0.00043,2017-05-30+04:07:16
2916,USD,2305.07,0.00043,2017-05-30+04:08:16
2917,USD,2304.61,0.00043,2017-05-30+04:09:16
2918,USD,2305.33,0.00043,2017-05-30+04:10:16
2919,USD,2304.59,0.00043,2017-05-30+04:11:16
2920,USD,2305.47,0.00043,2017-05-30+04:12:16
2921,USD,2308.03,0.00043,2017-05-30+04:13:17
2922,USD,2307.96,0.00043,2017-05-30+04:14:16
2923,USD,2307.66,0.00043,2017-05-30+04:15:16
2924,USD,2306.48,0.00043,2017-05-30+04:16:16
2925,USD,2305.19,0.00043,2017-05-30+04:17:19
